feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,timestamp,sessionID
0.7887403593927329,0.8444806555209391,0.8869577239263701,0.6006940032046219,0.5894804361770365,0.533713200379867,0.6022727272727272,0.5808157099697885,0.5293093620861634,0.5385640607182834,0.5128776590303473,0.6385552632537395,0.184007887781291,0.1684395381042743,0.2418264349386077,0.4432305070597873,0.5401792063717821,0.6173705978192755,0.6689586145896373,0.6625716625716626,0.0168634064080944,0.0,0.5196488897871973,0.3050108932461873,0.2580645161290323,2023-08-14 00:01:00,290
0.7887125490638393,0.8440361960849305,0.8877055125206846,0.6009039800485839,0.5708787684413086,0.5444761000316556,0.6079545454545454,0.5702416918429003,0.5404716667458319,0.5413384385232611,0.5270612286333388,0.6262981982814894,0.1845770600708464,0.1675084233474054,0.2428731045580255,0.4570233459513062,0.5514151614279619,0.6152400050131596,0.6780084726036963,0.6527436527436526,0.0101180438448566,0.0,0.5163861057373026,0.289760348583878,0.1935483870967742,2023-08-14 00:02:00,290
0.7882644451509445,0.8436290879565774,0.8873806839154549,0.6009582903063595,0.5724823604874921,0.5362456473567585,0.6136363636363636,0.5743957703927492,0.5469458034484396,0.5489334546862087,0.5345295201911472,0.6341147037152214,0.1859633539650379,0.1738969326277567,0.2394166869367906,0.436837110896993,0.5578153889916085,0.6143627020929942,0.6865881476653787,0.6561561561561561,0.0118043844856661,0.0,0.5273438627898247,0.2941176470588235,0.1981566820276497,2023-08-14 00:03:00,290
0.7883905822922077,0.8437326343250116,0.8868575828588295,0.6010201324793067,0.5638229634381013,0.5267489711934157,0.625,0.5558912386706949,0.5495653826058043,0.5610792036740629,0.5289519304333756,0.6288224532620603,0.1770320796845529,0.1629443680079899,0.2349452718063158,0.4476652033643433,0.5612288436922201,0.6265196139867151,0.6806107723104139,0.6517881517881517,0.0185497470489038,0.0,0.4972858256576098,0.289760348583878,0.2258064516129032,2023-08-14 00:04:00,290
0.7882834599107096,0.844026976679897,0.8863504122216609,0.6010719052424839,0.5503527902501604,0.5077556188667299,0.625,0.5487160120845921,0.5339547807913361,0.5350134429693794,0.5183187261936295,0.6155960295514334,0.1700184299788829,0.1586950793400882,0.2298083009445198,0.4202751587843362,0.5465794339354288,0.6111041483895224,0.6630557236627718,0.6515151515151514,0.0236087689713322,0.0,0.5326278404989462,0.3071895424836601,0.1889400921658986,2023-08-14 00:05:00,290
0.7883320884469971,0.8441288485198479,0.8864696648908824,0.6010811217591513,0.5635022450288647,0.5254827477049699,0.6193181818181818,0.5664652567975831,0.5508074858689973,0.5565263785582023,0.5350814448680146,0.6571299697145435,0.1744817176058054,0.1589275634634082,0.2295432607587249,0.4075449013703036,0.5613710709714123,0.6211304674771274,0.6673013360644291,0.658067158067158,0.0134907251264755,0.0,0.5094129876129704,0.318082788671024,0.1935483870967742,2023-08-14 00:06:00,290
0.7884698924768148,0.8442785095030344,0.886752000940336,0.60121603483558,0.5500320718409236,0.5204178537511871,0.5965909090909091,0.5472054380664653,0.5321593122120363,0.5456297272698741,0.5166411707804309,0.6432563729733819,0.1904296315624989,0.1761251422379809,0.252960540977324,0.4264700830347598,0.5431659792348172,0.6119814513096878,0.6652809459522369,0.6498771498771498,0.0101180438448566,0.0,0.5273149885946931,0.3093681917211329,0.216589861751152,2023-08-14 00:07:00,290
0.7887826070577524,0.8380255485635569,0.887111464728299,0.6014776886945008,0.6032713277742142,0.5571383349161128,0.625,0.6121601208459214,0.5817864437372345,0.5711556769084309,0.5669876697926841,0.6786323636944335,0.199226126934728,0.1861427344531943,0.2564812948133089,0.4181831017066533,0.5922343905561086,0.6317834315077077,0.6888645779991621,0.6590226590226589,0.0084317032040472,0.0,0.5054572228799122,0.3028322440087146,0.2258064516129032,2023-08-14 00:08:00,290
0.7889579976841818,0.8424955906556079,0.8870194408221802,0.6014611622850985,0.5699166132135984,0.538144982589427,0.5909090909090908,0.5974320241691843,0.5566023844582719,0.5630103882245866,0.5432801906493303,0.6679526078831839,0.1756142577716823,0.1624791351281195,0.2310197826639115,0.4269839649657176,0.5689091167685962,0.6369219200401053,0.6809925050044225,0.666120666120666,0.0202360876897133,0.0,0.5205584269338492,0.318082788671024,0.2442396313364055,2023-08-14 00:09:00,290
0.7888422775337154,0.8425615285566551,0.8866997491645171,0.6014800111726294,0.5439384220654266,0.5175688509021843,0.5965909090909091,0.5540030211480362,0.5490808910844059,0.5445333668099887,0.5357216619350503,0.6130269487332498,0.1954439996778876,0.1874197922589612,0.2403694612988577,0.4401706774853434,0.5596643436211065,0.6159919789447299,0.6711884921558586,0.6515151515151514,0.0118043844856661,0.0,0.5196344526896313,0.2854030501089325,0.1705069124423963,2023-08-14 00:10:00,290
