index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,timestamp
0,0.7940134082299269,0.8437165874446915,0.5747376214266483,0.6575558339478014,0.480912113326601,0.4592156728269004,0.4828624373287056,0.4628130389121332,0.4639556024798526,0.4453716598155195,0.4486725878597637,0.5588084119982898,0.156819500285471,0.1429304232127269,0.2288750150403327,0.3980789760013951,0.466040299519266,0.5722530547342116,0.33832901440134,0.6450579304039384,-0.0018333539823108,0.0291029428184721,0.151300229147822,0.3888031517734708,0.1336957335577828,2023-08-05 00:02:00
1,0.7986865313523419,0.844257533803765,0.5734823355968235,0.658190951399068,0.4670947691978049,0.4718101984350417,0.4945366813732778,0.5075289315263526,0.4777842650391745,0.4438274552154917,0.4621259371290778,0.6440211357294473,0.172129988649134,0.1569318805941607,0.2285665679202212,0.4091327562455874,0.4486817040613213,0.5934892266645416,0.3384087957903789,0.6932876534293055,0.0007870615590405,0.0323918603107287,0.1773791823262328,0.3924470824481322,0.1335974159274352,2023-08-05 00:03:00
2,0.7935841112349682,0.8435076443920413,0.5741655443270438,0.6605355840089958,0.4692596582960482,0.4436012119421366,0.4787811661908268,0.5040798682066356,0.4719938035089975,0.4383545334236024,0.4599637326553383,0.5746399680101407,0.1685327340296575,0.1586103964247485,0.2342707419876358,0.3824317503916397,0.4530326152315208,0.5921874638320765,0.3447853385509775,0.6735747227580821,0.0045839779935531,0.0321065139716928,0.1633151980239573,0.4047740487022343,0.1730088651785179,2023-08-05 00:04:00
3,0.7932073420706108,0.8436177891357851,0.5733349360676393,0.6562179061773771,0.4854707547967031,0.4634005054579562,0.5004413563320721,0.476026158230485,0.4639063296525207,0.4491803332852661,0.463020115783687,0.62367675919814,0.1633259776410413,0.1542715861980402,0.2433232979858704,0.3885655374969587,0.4687983827680289,0.5980471769208145,0.3329604630318148,0.6734929136076265,0.0006764609360743,0.0147554670780507,0.1579335600261911,0.3961057783869667,0.0620729537868386,2023-08-05 00:05:00
4,0.7936000277416242,0.8450281291611651,0.5721871607886148,0.6597219896782064,0.5076535205796741,0.4760675489504778,0.4952260639014178,0.573996472318179,0.4859288518877971,0.4512584897424352,0.4832998936200226,0.6024759686117185,0.1862055453224744,0.1678158005418458,0.2222464824413591,0.4232540737139567,0.4443245838523424,0.5855591495943415,0.3461944808853665,0.6968325674473985,0.0023545657286937,0.0398872323569673,0.2059528342514291,0.4038157325597025,0.1415359641294318,2023-08-05 00:06:00
5,0.7933939763143373,0.8458440005663027,0.5727133680822767,0.6593331046933042,0.4575125351301355,0.4946441123207635,0.4558746180675828,0.5136502274284728,0.4915149218900367,0.4433138379985989,0.453296963250921,0.5662276947081546,0.1658034508497667,0.1524849399957897,0.2610303154914012,0.3616604336257676,0.4609871068049473,0.5977934960878298,0.3391090585873635,0.7128788077312518,0.0002746312644645,0.0124233412482168,0.1708034878568301,0.369466162131407,0.2131820243803327,2023-08-05 00:07:00
6,0.7917622377718486,0.844160141261229,0.5726563181861838,0.6599274355273178,0.5229024588869564,0.4600624622318229,0.4906803230900309,0.5184300814906725,0.4602242431281085,0.4497778730229635,0.4641524417637354,0.5895550976849273,0.1672329312810077,0.1494378403011324,0.2372607393046875,0.4211967403960247,0.4592242251473811,0.5864605540375308,0.3535155114829514,0.661558160977243,0.0018764462818015,0.0271846035283756,0.1982592507471327,0.3498979271916014,0.1954524238422141,2023-08-05 00:08:00
7,0.7943435209909908,0.8439158660425606,0.5722474434896143,0.66108192258217,0.4545836566385582,0.4845628419325974,0.4884739778127632,0.5682473244889416,0.4873305923646026,0.4462566892946618,0.4841027924095955,0.643708759478324,0.1922037337443646,0.1498462169679739,0.2512223639220502,0.4113804352471193,0.4524003596916046,0.5970760441106998,0.3594537286752076,0.6955139635485981,0.0030882045371815,0.0303243194615876,0.1822232331830679,0.3873471568399118,0.1621945442595228,2023-08-05 00:09:00
8,0.7978011335696663,0.8429568740496619,0.5735356254875401,0.6608465227746418,0.5524841515848182,0.4640776267933442,0.4933654194235602,0.5940619803200261,0.4805369226442597,0.486647060966291,0.4778633532027364,0.6193984393140131,0.1760453744775642,0.1504923520174443,0.2344507584420242,0.4135752867162158,0.4570866400112954,0.595973222396453,0.3513004312726649,0.6859187153120729,-0.0006037181750825,0.0240014626386789,0.1796641067823533,0.3682298333471701,0.2251007538340718,2023-08-05 00:10:00
9,0.7974202770587944,0.8437989467549303,0.5732975707317544,0.6584749035895201,0.5134852833332976,0.4529114796432976,0.4987459245619106,0.464963289002482,0.4621879877970741,0.4390172009579351,0.4578247452092872,0.6479414768376103,0.167144077533924,0.1463998297805808,0.21209233117338,0.4229930551912169,0.4540665110094178,0.5964340749923699,0.3493513568649012,0.6543797340153952,0.0036403696638655,0.0283799634624933,0.1551598676720285,0.3986084826069335,0.1378315770378307,2023-08-05 00:11:00
10,0.7939548272624921,0.8452185936190137,0.5735395542570118,0.6586548824502886,0.5036729008716324,0.455262831913461,0.4540339037191395,0.5990202296677074,0.4572330159476135,0.44594715454077,0.4686422390345826,0.5744018171031692,0.159357377950219,0.1510981212069275,0.2513958782257181,0.3966177955874718,0.4751074561154649,0.5920615915606928,0.3447478099830293,0.7013059696777464,0.0042833264866073,0.0336623747733902,0.1691857843365915,0.3657218283304494,0.1497362261388783,2023-08-05 00:12:00
11,0.7954002663071144,0.845589847684114,0.5745723837935789,0.6588607834067369,0.4944441308315371,0.4690642090537362,0.4863634972679054,0.5720122876115734,0.4862514131962865,0.4657447558362462,0.4710577246597513,0.5594546034260494,0.1883474079304459,0.1507641349743804,0.2365466653164359,0.4199367101732563,0.4608386767934442,0.5847189747282171,0.3632536988122887,0.696224374682212,-0.0013646757391878,0.0225159270606804,0.1680480376404706,0.3888226498080541,0.2120214408625039,2023-08-05 00:13:00
12,0.7972504454611101,0.8443814584854067,0.5733658817508764,0.6584486403262017,0.5540185664935466,0.4696053080046852,0.5185025148243216,0.4890954604850257,0.4713907757182934,0.4551943912723307,0.4696248664646536,0.665144929682857,0.1666135621527486,0.1488494757123855,0.2339680877137271,0.4288232166082882,0.4598618469452547,0.5802733261732489,0.3543251674186304,0.6400911489576235,0.0055357419168437,0.0384142402102709,0.1656950060414675,0.3943984804135665,0.1982575309406806,2023-08-05 00:14:00
13,0.797339427705972,0.8446026461714141,0.5751194935905992,0.6613832763417051,0.4688789658842304,0.4710690396326876,0.4578112134008503,0.5680243477907906,0.4990407632234044,0.4714480979828416,0.4657775264755171,0.576899861811476,0.2040036709552947,0.150990488589008,0.2527393922716285,0.4018608663573143,0.4687433283305557,0.5993210724160848,0.3454342163570726,0.7177696060696566,-0.0048516356800455,-0.0070803488328521,0.2391206799681224,0.3693877839092271,0.2342731115650231,2023-08-05 00:15:00
14,0.7938388863948385,0.8435027542000999,0.5730368022146136,0.6611761896045889,0.4618802700574803,0.4760645796280552,0.4883811447393134,0.5059297652210005,0.4766663853178915,0.4398019770578296,0.4544958560060477,0.6291480325501345,0.1727244519467695,0.1469513118754374,0.245104858930396,0.3949761621876885,0.4575489917187391,0.5986737220480474,0.3384525210140223,0.7176082120963554,0.0021934573852995,0.0188549728800728,0.1997294566485861,0.351019840220747,0.2027821873602267,2023-08-05 00:16:00
15,0.7973409658160168,0.8441738511376262,0.5747157041344882,0.6599914186938746,0.5459952515515629,0.5270659542837025,0.4878631389838008,0.5163067982351383,0.4792413627708914,0.4554509858421272,0.4751209740782982,0.629119562403254,0.1721837985266108,0.1529374078956314,0.2367770825862367,0.4334963160997831,0.4613869823790285,0.5951172057091131,0.3623001119876523,0.6857229915540338,0.0029877015381962,0.025106096131827,0.1759964268848811,0.3880260323325026,0.1744399557712909,2023-08-05 00:17:00
16,0.7934267560888687,0.8445235076740496,0.5726028752989881,0.6604883609876975,0.4811520570952848,0.4927450191187354,0.4937798260034018,0.5012798497033811,0.4790317569313858,0.4490065222794763,0.4639679927055883,0.6416561740355491,0.170209689176119,0.1479703678989973,0.2379231120718776,0.4034593989937567,0.4474180054886084,0.5921235401460351,0.3355669146318935,0.6691484946996819,0.0025135124237653,0.0392938093829859,0.1757959538579222,0.3766909977359046,0.1811046531293758,2023-08-05 00:18:00
17,0.7961147723638989,0.842970384326388,0.5738754717472364,0.6615035427225153,0.4480177933425349,0.4954858969040131,0.4664981659609529,0.5864589193647833,0.4870948018704152,0.4573182280325082,0.4766705928376933,0.6382698293958284,0.1987970863908471,0.1505754100505285,0.236396907918458,0.4036893633323486,0.4478816052538628,0.5904352623144188,0.3540551208046248,0.7323633084034604,2.6045588006491305e-05,0.0232996842053746,0.1874549594432636,0.3555478741741857,0.1948640234127555,2023-08-05 00:19:00
18,0.7902750434119755,0.8447956828692159,0.5740116821404434,0.6609790909947116,0.5178830411311248,0.4466045211848742,0.4706319052804714,0.6012963189319911,0.4720386172197896,0.4622252631101293,0.4748276964186481,0.6024368350476159,0.1868980099389746,0.1482664514054801,0.2366189755986823,0.3817744826968719,0.4703835154316088,0.5746683996634032,0.3539603178567906,0.6525697465776132,-0.0018025430119704,0.0083316523799176,0.17567309590019,0.390754829682055,0.2022432848115982,2023-08-05 00:20:00
19,0.796982676848361,0.8441075422115438,0.5708829565452072,0.6599084494863414,0.4925150018011611,0.4669001779115082,0.5087690964099965,0.5260432485753203,0.4907515747682282,0.447874860228518,0.4751562724960749,0.6329391403436594,0.1817937028847786,0.1502508117927681,0.2308242281599217,0.4193726165980737,0.455358397329116,0.5994284123296049,0.3539660565988312,0.6921238012500638,-0.002925260463681,0.0219424790729414,0.1749190871649626,0.3821435721711615,0.1348652896694738,2023-08-05 00:21:00
20,0.7964378550199759,0.844851165025261,0.5727193320889202,0.6581624886891552,0.5541551336506344,0.482868277580752,0.5130708609130556,0.5082565001811167,0.4662877724181909,0.4739195935576244,0.4788564208337943,0.6738490054846875,0.1669023374503289,0.1677317315132474,0.2295983922061041,0.4279475951925607,0.4636468293285777,0.593579801861231,0.3583634181243494,0.6368335134578588,0.000375266928737,0.0217513128900511,0.1662497625414131,0.3654573487549052,0.092384475664307,2023-08-05 00:22:00
21,0.7941512551557338,0.846313854726747,0.5728263274642413,0.6551425508618665,0.4855443139577481,0.4493081817733692,0.5011267765035915,0.4991404626424827,0.4609186084740668,0.4399438740292571,0.4467377935586519,0.5655561587187502,0.1672721071914371,0.1436462363006647,0.2189103786595378,0.4167441090191159,0.4685983236420345,0.5861580288901649,0.3440069331206798,0.6424978588100482,0.0022067945548405,0.0329621572367564,0.1619028749285527,0.3987920563665544,0.1679580579695367,2023-08-05 00:23:00
22,0.7986011346341544,0.8459892505952517,0.5740347426155084,0.6599390577674166,0.4832895849230754,0.5142879559487422,0.4922922189759841,0.5056495668794233,0.4957848474819508,0.4687452530342095,0.4782768834015219,0.632063725912626,0.1913959858497779,0.1536158208033733,0.2472659709015743,0.4142321216403583,0.4579113835659448,0.5794420215309366,0.3544958457741524,0.7275380839768539,-0.0035928416607013,0.0298287490290233,0.1900068249620981,0.4025559953815445,0.2069433866949026,2023-08-05 00:24:00
