feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
0.8026081300617521,0.7798075388532784,0.5987307033910054,0.5468326701259864,0.581783194355356,0.5324469768914214,0.5284090909090909,0.6038519637462235,0.5586638483826533,0.5499000931069474,0.547765210697926,0.6661119469262082,0.1800790966259205,0.1647079676880321,0.2336750074472166,0.4681711074598885,0.5608021618546437,0.6158666499561348,0.4179274707881384,0.6825006825006824,0.0219224283305227,0.0035587188612099,0.2427164842780008,0.3159041394335512,0.2811059907834101
0.8030057947262969,0.7798102441314372,0.5982658292429122,0.5468632029651106,0.5910840282232199,0.5400443178220956,0.5170454545454545,0.6144259818731117,0.5622310359568707,0.5641109332663801,0.553256063878572,0.6857260524966591,0.1816718115564574,0.1620477400610734,0.2354514024851326,0.4684914751541552,0.5633622528801023,0.6277729038726657,0.4145989479074531,0.6876876876876876,0.0202360876897133,0.0035587188612099,0.2211907718072359,0.3246187363834423,0.2949308755760369
0.8028632993250039,0.7797615654828929,0.5991345223684044,0.5468197481199024,0.5910840282232199,0.5457423235201012,0.5454545454545454,0.6261329305135951,0.566527335771624,0.5649352959022482,0.5485843462648624,0.6963637840851467,0.1830545698810639,0.1623304701330402,0.239606714817162,0.4634505972603421,0.5674868439766747,0.6275222458954756,0.4155672454727434,0.6897351897351897,0.0219224283305227,0.0035587188612099,0.2400311841307423,0.3050108932461873,0.3087557603686636
0.8029478382416468,0.7800428781768622,0.5991367771354661,0.5468452308243329,0.6032713277742142,0.5508072174738841,0.5795454545454545,0.6336858006042296,0.5673989455184534,0.5582378725585581,0.5520024675194856,0.6864964965806292,0.1847827649535909,0.1681037018996903,0.2360688723837687,0.4709667553085579,0.5684824349310197,0.62639428499812,0.4216004841487826,0.6887796887796888,0.0185497470489038,0.0035587188612099,0.2424277423266826,0.3093681917211329,0.2995391705069125
0.8031016346115764,0.7799963331449672,0.5996172532912921,0.5468590871261862,0.5875561257216164,0.5530231085786641,0.5284090909090909,0.6216012084592145,0.5718496176316914,0.5733588592829719,0.5534766003773625,0.7001991948158919,0.1889541244717307,0.1775067408951306,0.2439266432406343,0.4663949209289458,0.5728914805859764,0.630404812633162,0.4260974814952749,0.6934206934206933,0.0236087689713322,0.0035587188612099,0.2587994109664193,0.3333333333333333,0.3087557603686636
0.8033383974595214,0.7807520796865862,0.5989359117019494,0.5468374942348334,0.5795381654906991,0.5375118708452042,0.5113636363636364,0.6030966767371602,0.5569705030161971,0.5628095282930045,0.5322288616543817,0.6772175481947794,0.2376106058938377,0.2547060032142195,0.2986005202518345,0.4838955751300855,0.5569620253164557,0.6357939591427496,0.4071551603742843,0.6859131859131858,0.0168634064080944,0.0035587188612099,0.2478127797187653,0.3159041394335512,0.3133640552995392
0.803253111343953,0.7815228869584907,0.5986897107454919,0.5468768540922101,0.5942912123155869,0.5390946502057613,0.5568181818181818,0.6151812688821752,0.5833824158077233,0.5744447582880876,0.5803291555863607,0.6696727994015751,0.2370447847233586,0.238593967461201,0.2909609013123956,0.4697554684851861,0.5834162992461954,0.6376738939716756,0.4332386760392905,0.6844116844116843,0.0168634064080944,0.0035587188612099,0.2322351514451535,0.3246187363834423,0.2764976958525346
0.8032853934508599,0.7824021509073521,0.5987261644468771,0.5468811701016262,0.6087235407312379,0.5653687875910098,0.5511363636363635,0.6359516616314199,0.5948748396903054,0.5907311510738683,0.5858118407485328,0.6992270344626643,0.2196313740288042,0.2138988895303011,0.2838663247290727,0.4536453723318543,0.5947944815815673,0.6474495550820903,0.4326148689539593,0.6887796887796888,0.0151770657672849,0.0035587188612099,0.2185487829526752,0.2962962962962963,0.2857142857142857
0.8032377634629144,0.7823579014921833,0.599416990762881,0.5468529407244336,0.6074406670942912,0.5568217790440013,0.5625,0.6416163141993957,0.5864081128580251,0.5802027429934408,0.5646099985103089,0.6963525776257435,0.1963248139008606,0.1965602089302161,0.2667249301121782,0.4571556651610004,0.5869719812259991,0.6413084346409325,0.4264605930822588,0.6900081900081899,0.0134907251264755,0.0142348754448398,0.2274131608581411,0.3159041394335512,0.2811059907834101
0.8039452018579597,0.7826469305611559,0.5992330017706539,0.5469022869208265,0.6157793457344451,0.5555555555555556,0.5568181818181818,0.6442598187311178,0.5912577779888852,0.5836257309941519,0.5730817894806035,0.7036395778526744,0.1756257394867365,0.1588473255297753,0.2373570651491851,0.4398315531427766,0.5936566633480301,0.6463215941847349,0.4335086820911504,0.6902811902811903,0.0219224283305227,0.0071174377224199,0.2504836427684578,0.3093681917211329,0.2626728110599078
0.8040239439638281,0.7830542161684206,0.5987749213337505,0.5468870245880786,0.6183450930083387,0.564735675846787,0.5625,0.6412386706948641,0.5970170522015865,0.5894736842105264,0.579242031222834,0.7066933380400463,0.1743814258231214,0.1560915602723009,0.2261510462895381,0.4534046499332056,0.5986346181197554,0.6518360696829176,0.4355570038638797,0.6916461916461916,0.0252951096121416,0.0035587188612099,0.2272254785897843,0.3137254901960784,0.2672811059907834
0.8042509510920256,0.7831147338388786,0.5990919366809451,0.5468652633867039,0.6196279666452854,0.5580880025324471,0.5568181818181818,0.6442598187311178,0.5981047831662946,0.595700342089571,0.587374265996578,0.6970585845681451,0.1704332960338811,0.1509295732628302,0.2245231595850939,0.4443981878872881,0.5990612999573317,0.6563479132723398,0.4363297798054094,0.6856401856401856,0.0236087689713322,0.0035587188612099,0.2284093205901885,0.318082788671024,0.2811059907834101
0.8043877026091348,0.783199858635039,0.5985141869330808,0.5468577569932698,0.6167415009621553,0.5466919911364355,0.5681818181818181,0.6321752265861027,0.5842777751389351,0.5811840274508573,0.5670421232491756,0.6905896558776479,0.1707799840027785,0.1499697246779708,0.2230511466729009,0.4434641823423682,0.5856919357132698,0.6443163303672138,0.4218239374330805,0.6856401856401856,0.0236087689713322,0.0035587188612099,0.216282158634828,0.3115468409586057,0.2811059907834101
0.8043258455385388,0.7834799838561312,0.6000360370596455,0.5469185504396501,0.6013470173187941,0.544792655903767,0.5681818181818181,0.6204682779456193,0.5842255260532939,0.5768195085208551,0.5691529725947423,0.6824061388984611,0.1718462218901074,0.1519414438377181,0.2268484135680003,0.4440514109549202,0.5852652538756933,0.6380498809374607,0.437074624086402,0.6834561834561834,0.0219224283305227,0.0035587188612099,0.2537753010134843,0.3137254901960784,0.2626728110599078
0.8042273115860227,0.7834703435323309,0.6002304420953638,0.5468884834973448,0.5914047466324568,0.5384615384615385,0.5681818181818181,0.6110271903323262,0.5775851422600105,0.5730889537499085,0.564343954480022,0.6789965736250375,0.169673254767449,0.1509372743306064,0.2207297331823483,0.434593557695824,0.5787227990328544,0.6423110665496929,0.4360411526465248,0.6833196833196833,0.0236087689713322,0.0035587188612099,0.2871249963907256,0.3093681917211329,0.2488479262672811
0.8043704578806018,0.7835423741137985,0.5988874097017872,0.5468919939873408,0.5984605516356639,0.5530231085786641,0.5227272727272726,0.6291540785498491,0.5684676768156557,0.5628262666206363,0.5517710403293967,0.6824845841142835,0.1733610472177896,0.1518340307636322,0.2299500939938512,0.4343085225957372,0.5694780258853648,0.6299034966787818,0.4148270564685071,0.6826371826371825,0.0236087689713322,0.0035587188612099,0.2310513094447492,0.3137254901960784,0.2534562211981567
0.8045289703210825,0.7838936217660896,0.5995090048656648,0.5469287349474528,0.5923669018601667,0.5482747704969927,0.5681818181818181,0.6185800604229607,0.5806155892271884,0.5704966052579271,0.5638422047737789,0.6890823870879176,0.1752782487705022,0.1561517607205733,0.2298449178877987,0.4649915570541599,0.5819940264542739,0.6351673141997743,0.4311717331595364,0.6867321867321867,0.0202360876897133,0.0035587188612099,0.2305748852250744,0.3137254901960784,0.2811059907834101
0.8044381159130777,0.7837717927831025,0.598672623532499,0.5469321678713833,0.6023091725465042,0.5539727761949984,0.5454545454545454,0.6359516616314199,0.5737115850472616,0.5753904737992865,0.5620759680171513,0.6880990202752867,0.1760801780014753,0.1550402869257409,0.2287655897412873,0.4612127506203507,0.5747404352154742,0.6396791577891966,0.4176341883524976,0.6894621894621894,0.0202360876897133,0.0035587188612099,0.2165709005861461,0.3115468409586057,0.2995391705069125
0.8044232802784135,0.7838198503434036,0.5989983589462209,0.5469231321753935,0.5888389993585632,0.5520734409623299,0.5340909090909091,0.618202416918429,0.5595307082126062,0.5553107575139399,0.5409771983930007,0.6720373623356503,0.1780461903368712,0.1580635928768669,0.2294503909606396,0.4769187266089037,0.5610866164130279,0.6222584283744829,0.4126623527768726,0.6890526890526889,0.0202360876897133,0.0035587188612099,0.2264025640285277,0.3050108932461873,0.3087557603686636
0.8043812986992335,0.783860715698332,0.5989579397958078,0.5469411633664663,0.5917254650416933,0.549224438113327,0.5284090909090909,0.6227341389728096,0.5578373628461502,0.5512893743003903,0.5458076089370568,0.6546337308824807,0.1777993480173892,0.1565515808187445,0.2298719543165422,0.4699384066794206,0.5589532072251457,0.620253164556962,0.4172384898282203,0.681135681135681,0.0236087689713322,0.0035587188612099,0.2290012415903907,0.3137254901960784,0.2534562211981567
