feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
0.8890249707635537,0.8770532036412032,0.6108441551327775,0.6761063184408005,0.6379089159717768,0.6229819563152896,0.5909090909090908,0.6767371601208461,0.6144302474706692,0.6176735816882696,0.5897321006626597,0.6587016756458423,0.1804158838005396,0.1623578090002559,0.2363989897921744,0.4477781773239764,0.615417437064429,0.6760245644817645,0.4394022624645035,0.6493311493311493,0.0016863406408094,0.0035587188612099,0.251061126671094,0.4030501089324619,0.2811059907834101
0.8891660161838211,0.8771720154826912,0.6111997269967255,0.6761060440404182,0.6494547787042977,0.627730294396961,0.5738636363636362,0.68202416918429,0.619087540968033,0.6143259161619015,0.5977363698136486,0.6719757268089327,0.1841629492243943,0.1664054609364937,0.2392500621562971,0.4381373927728162,0.6205376191153463,0.6710114049379621,0.4454587775243238,0.655064155064155,0.0,0.0,0.2592469609909624,0.4030501089324619,0.2811059907834101
0.8891074596569227,0.8770041651097518,0.6127013724497513,0.6761159524797514,0.6626042334830019,0.6527382082937638,0.5909090909090908,0.6842900302114804,0.6306179641856268,0.622979631547563,0.6103263979077427,0.6517480675861567,0.1818210991574264,0.162725592279994,0.2346015565052737,0.4580478811312493,0.630777983217181,0.6819150269457325,0.4715469484660863,0.6586131586131586,0.0016863406408094,0.0,0.2906476481968065,0.3747276688453159,0.3271889400921659
0.8890136720780251,0.8769110961534636,0.6113107595695071,0.6761198603081733,0.6494547787042977,0.6388097499208609,0.5795454545454545,0.6680513595166163,0.626295539828053,0.6259967151032023,0.6053341828072546,0.6562250481177351,0.1842047146119913,0.1665084866586622,0.2380505871545977,0.4755420802691674,0.6263689375622244,0.680912395036972,0.4573297332526418,0.6513786513786514,0.0,0.0,0.2541795397453296,0.3877995642701525,0.2534562211981567
0.8890297791961941,0.8771873465648965,0.6109924060670783,0.6761244090157856,0.6456061577934573,0.6400759734093067,0.6079545454545454,0.6861782477341389,0.6349712630028974,0.6295515174340144,0.6170634573355224,0.6464586187478463,0.1830483759422912,0.1665568506250806,0.23486367010841,0.4778335506385848,0.6349025743137534,0.683042987843088,0.4611051627019226,0.6441441441441441,0.0,0.0,0.262047757918748,0.3856209150326797,0.2672811059907834
0.8889522780632075,0.8773577145351238,0.6114370314266246,0.6760994057196825,0.6478511866581141,0.654320987654321,0.5852272727272727,0.6869335347432024,0.6281408825345556,0.6286392785780791,0.6112194345942031,0.6535691172391767,0.1834658752074862,0.166396596708266,0.2413201241869129,0.477281214415117,0.6282178921917224,0.6837949617746585,0.4598808249150412,0.6485121485121484,0.0101180438448566,0.0213523131672597,0.2802673750469205,0.3943355119825708,0.2672811059907834
0.8892666833892692,0.8769113049418364,0.6106122621438261,0.6760896270575513,0.6590763309813984,0.6495726495726496,0.5965909090909091,0.7088368580060422,0.6388495701325226,0.6329431210704161,0.6162450996751074,0.6668627797062228,0.1881574353319748,0.1704598261077795,0.2393148852052438,0.4650704849075011,0.6391693926895178,0.6873041734553202,0.4510404543550114,0.6506961506961507,0.0067453625632377,0.0249110320284697,0.243755955302746,0.3986928104575164,0.2534562211981567
0.8893481575449864,0.8768277561724839,0.61114037760633,0.6760754569884524,0.6513790891597178,0.6495726495726496,0.5852272727272727,0.6918429003021148,0.6279271362751151,0.6233708899559572,0.6053687996474527,0.6693029862412694,0.186754812813881,0.1693359038257069,0.2390158024808992,0.4661014812859284,0.6313468923339497,0.6904373981701968,0.4461989665285601,0.655064155064155,0.0033726812816188,0.0035587188612099,0.2542228510380273,0.3899782135076253,0.23963133640553
0.8890611509657436,0.8771718800428873,0.6107796442864778,0.6761086721121639,0.6651699807568954,0.6660335549224438,0.5852272727272727,0.7277190332326283,0.6433928656248515,0.6449800709286634,0.6216457156992816,0.6742086138450203,0.1848507568339046,0.168584481817676,0.2414698205233098,0.475085512044669,0.6447162565780116,0.6943225968166437,0.4570504166472697,0.6556101556101556,0.0016863406408094,0.0,0.2499061588658216,0.3986928104575164,0.2672811059907834
0.8888504105657078,0.8769667596261748,0.6116851587384197,0.6760906719475174,0.6549069916613214,0.6581196581196581,0.6022727272727272,0.699773413897281,0.6490120172896974,0.6442937994957579,0.6363423146530751,0.6642096504425151,0.183977288012357,0.1662537888849067,0.2374295588246647,0.4727478669215976,0.6489830749537762,0.6941972678280486,0.4747497788743541,0.6491946491946492,0.0016863406408094,0.0,0.2705800825801981,0.4139433551198257,0.2488479262672811
0.8884309590333845,0.8771165660752283,0.6108489734719548,0.6760822727936907,0.6568313021167416,0.6407090851535295,0.5681818181818181,0.6567220543806647,0.6364864864864864,0.6324723556057705,0.6208499173279844,0.6637585904515363,0.1794754932334299,0.1599003941796893,0.2333700580122497,0.4534383041495952,0.6366093016640592,0.6807870660483769,0.4590847725897305,0.6497406497406497,0.0050590219224283,0.0035587188612099,0.2511477492564895,0.4117647058823529,0.2258064516129032
0.8890194194906483,0.8771442865574594,0.6112548609530493,0.6761019218627616,0.6603592046183451,0.6476733143399809,0.5738636363636362,0.6880664652567975,0.6459863202393957,0.6331167812195964,0.6268491324203045,0.6694598766729143,0.1794833331845539,0.1618928411913879,0.2347303054259078,0.4549132826446368,0.6461385293699331,0.6883068053640807,0.4656906103067828,0.6534261534261534,0.0016863406408094,0.0106761565836298,0.2577599399416741,0.4008714596949892,0.2488479262672811
0.8889965933936979,0.8770632144016616,0.6111117077529749,0.6760954673652607,0.6744708146247596,0.6676163342830009,0.5909090909090908,0.707703927492447,0.6559397710540065,0.6517988471476843,0.6375239546589405,0.6957950562704344,0.1784824390474751,0.1595970993258758,0.2336956664276617,0.4432665582466057,0.659365666334803,0.7049755608472239,0.4679391089800289,0.6655746655746655,0.0,0.0,0.2526203332082118,0.4226579520697168,0.2488479262672811
0.8890992406762983,0.8770642469102957,0.6127618394203426,0.6761166055359803,0.6703014753046824,0.6597024374802153,0.5909090909090908,0.6952416918429003,0.645936446112193,0.642086432539309,0.6242046392011211,0.6858157041718846,0.1791743330914522,0.1600731539318882,0.2355775881559945,0.4452130930293596,0.645996302090741,0.6918160170447424,0.4650249057306457,0.661070161070161,0.0,0.0035587188612099,0.2748823376548379,0.4095860566448802,0.2304147465437788
0.8894651168003375,0.8768557447199888,0.6159432961376011,0.6761139112411636,0.6924310455420141,0.6688825577714467,0.625,0.7179003021148037,0.6764974112953023,0.6735942420152946,0.6648875944524374,0.6979354900164455,0.1830164360182729,0.1650303194177176,0.2396450065975627,0.4537687547645826,0.6762907125586687,0.7151272089234241,0.5384153437921885,0.6729456729456729,0.0,0.0035587188612099,0.3471833222648918,0.4008714596949892,0.271889400921659
0.8893270688930927,0.8769509553841353,0.6114892783007762,0.6760899715176056,0.6703014753046824,0.6698322253877811,0.625,0.7118580060422961,0.66049019142165,0.6579983052443272,0.6460365857216036,0.7011433390206114,0.1839660151754364,0.1668581174996727,0.2396349121582207,0.4640797297168322,0.6603612572891481,0.7017170071437523,0.4776732926772497,0.6717171717171717,0.0016863406408094,0.0,0.2551035139895476,0.4117647058823529,0.2764976958525346
0.8889967849672,0.8769509559118228,0.6119691025348214,0.6761687094145122,0.6706221937139192,0.654320987654321,0.6193181818181818,0.691465256797583,0.6690899159264713,0.6671646319137139,0.6525402731929913,0.6807755990552955,0.1819684771617326,0.1675692071269919,0.2371856421435975,0.4742894383244113,0.6690371213198691,0.7094874044366462,0.4836925655230204,0.664073164073164,0.0016863406408094,0.0,0.2734530649958132,0.3986928104575164,0.3087557603686636
0.8890346430460879,0.8770624763426791,0.6117548457456259,0.676138459483016,0.6731879409878126,0.6527382082937638,0.6022727272727272,0.6918429003021148,0.6622215361231177,0.6569416983125674,0.6394418831872231,0.6746848883696562,0.1791579718486256,0.1628401681810676,0.2361734963194476,0.4672280336133095,0.6643436211065282,0.7051008898358192,0.4708021041850938,0.6618891618891619,0.0,0.0,0.2642421967487656,0.4030501089324619,0.2811059907834101
0.8883641395241472,0.8770129363321617,0.6127590503715207,0.6761589606111461,0.6815266196279667,0.6672997784108895,0.6136363636363636,0.6944864048338368,0.666831330451717,0.6622414712989989,0.6531727111948139,0.6861182785757711,0.1894077096286044,0.1722773113736508,0.2387068237160915,0.4544406078218517,0.6666192575736025,0.7078581275849103,0.4890880312834598,0.6676221676221675,0.0,0.0,0.2855946640487396,0.4052287581699347,0.2073732718894009
0.8883137092006734,0.8775227359751224,0.6122176170783508,0.6761226738712413,0.6905067350865939,0.6584362139917695,0.625,0.6986404833836858,0.6752790576164917,0.6654301227128645,0.6590774106447951,0.7062030554411562,0.1850935609890768,0.1686240529127179,0.2399418670951076,0.4432864886473425,0.6750106670459394,0.7109913522997868,0.4907453098086682,0.6678951678951679,0.0,0.0035587188612099,0.2740305488984495,0.4139433551198257,0.2304147465437788
0.8881903736402702,0.8773742012530577,0.6118652901183044,0.6761447630186045,0.6796023091725466,0.6562203228869896,0.6079545454545454,0.7084592145015106,0.6643281242578254,0.6556256473025139,0.6408611736353479,0.6988432132281046,0.1812357448097178,0.1636101517258472,0.2379353532612049,0.4350840535393542,0.6640591665481439,0.7034716129840832,0.4708858991667055,0.6681681681681682,0.0,0.0,0.2606040481621575,0.4074074074074073,0.2119815668202764
0.8882088178306337,0.8777657571981229,0.6121368277941999,0.676172168861033,0.6757536882617062,0.6695156695156694,0.6079545454545454,0.7027945619335347,0.6711133805158409,0.6678467187647115,0.6529062782112662,0.6890823870879176,0.183487753436703,0.1672257153829293,0.238850563305427,0.4589569456831124,0.6708860759493671,0.7137485900488783,0.4806154275871701,0.6614796614796614,0.0050590219224283,0.0284697508896797,0.2795455201686253,0.4248366013071895,0.2672811059907834
0.8884109942932077,0.8774762495165452,0.6118780589622076,0.6761681109047424,0.6933932007697242,0.6790123456790124,0.6136363636363636,0.7560422960725075,0.6709946325939296,0.6725857577754764,0.6529366165655972,0.7138290510650339,0.1877742369865644,0.1695306649088763,0.2410764329953345,0.4641251003676246,0.6710283032285592,0.7155031958892092,0.4747730552581351,0.6777231777231777,0.0033726812816188,0.0035587188612099,0.2540207316721046,0.4074074074074073,0.2672811059907834
