feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,timestamp
0.8884981657149117,0.8597493040246059,0.6134200050631217,0.6122813388171094,0.6376969125925642,0.6255446400845124,0.5771475908970349,0.6552352475692667,0.6195741633504454,0.6393243006191793,0.645346988894092,0.6890839402817662,0.1803006164882967,0.1729149443943031,0.23133705497813944,0.47053763862299425,0.638281211014134,0.6682322629459496,0.42708078176838504,0.7060914884942531,0.019676661663650244,0.002315859797461698,0.24306547402275022,0.3483933550993141,0.2700723393898548,2023-08-13 08:00:00
0.8903543023660494,0.8551559556990709,0.6125605911421192,0.6128386399471587,0.6450946535376579,0.6222405081984925,0.5785396959934108,0.6068484392831285,0.6481107875088841,0.6367889815675541,0.6137425128280122,0.6834833092520549,0.17805943494020784,0.16303302710861028,0.22569376287399429,0.4560147654916035,0.6239536792299281,0.6386377914134208,0.44626556548167395,0.7065944121704179,0.025308901625137104,0.009126481752613097,0.2393015531893113,0.35397655642528053,0.2489841004008876,2023-08-13 08:01:00
0.8934504570335676,0.8561921581823804,0.6133196406461897,0.6112580149863912,0.6736930327051349,0.6460774300760059,0.6054367455022444,0.6294399294368168,0.6307574633766696,0.6113593092049451,0.5648181783006344,0.7079760425862315,0.17781382645207658,0.16818043017010437,0.23814438638902263,0.47780939794430327,0.594101047552255,0.655705680920545,0.42535369194690203,0.701358662378014,0.026335883549795117,0.01415417448615881,0.25177715184864996,0.33230915497313723,0.278426937841478,2023-08-13 08:02:00
0.8938934302794336,0.8568723925704881,0.6159535237934171,0.6144648959912045,0.681574792120867,0.5801264639793546,0.5516216284537779,0.6466895810675041,0.619917034204994,0.5996255818000267,0.6473316147149202,0.7063593382702683,0.16583309714736424,0.18338882325749603,0.2305497554236472,0.4775178459382256,0.6025522790488653,0.6627028389636026,0.48392372768460745,0.7091603825244595,0.030615433482936445,0.004181329605395111,0.28178256725799283,0.3590858655735342,0.2314658089248602,2023-08-13 08:03:00
0.89485225779148,0.8564737037292279,0.615209897285585,0.6130544704242876,0.6638366848460744,0.5786865762805659,0.5538623124147067,0.6521477896824186,0.6270005139378936,0.5847127327575167,0.5945919007904898,0.7421218643768235,0.16929567304448248,0.16162316111911385,0.23192876512339605,0.4899283609183815,0.6086599286596935,0.6655122265234309,0.45405176538433895,0.692739331013758,0.021406856970849434,0.010994635441845122,0.241566843175841,0.33741203940511977,0.22338293658710387,2023-08-13 08:04:00
0.8920440141246743,0.8616146879750227,0.6122997797260543,0.6124068834895438,0.6426411182016095,0.640380504917252,0.6030140649949743,0.6336136910498315,0.6399171812074099,0.6318502919200674,0.5599589284627123,0.6802455846815598,0.18350902945144806,0.16431390279474534,0.23173006478987898,0.4547679573263396,0.6149415121284895,0.6565716517413299,0.4771046703335885,0.7049578914239352,0.015333376089088557,0.009124560434013565,0.24284878481669953,0.34843905090227906,0.267143681239807,2023-08-13 08:05:00
0.8917056456909087,0.8585200620999478,0.6176226628520272,0.6135500924412542,0.6494918806419817,0.6183877104850395,0.568618819516444,0.6357615477073244,0.6093395260650253,0.6565281330228417,0.648107684558517,0.6788252447515041,0.1720026947944359,0.1634163715413115,0.22623088661019905,0.4725319036025901,0.6675499802141965,0.6619919727107602,0.47424408239566973,0.7131110016948076,0.02283110499970659,0.009239968001937361,0.27360359584520605,0.3458108415758495,0.23014932274429206,2023-08-13 08:06:00
0.8927063380127775,0.8550785688654489,0.6131568723300752,0.6113010614063946,0.6316397721638916,0.6523313113625784,0.5562129287630548,0.6477531128043338,0.6525133516388536,0.6476088403679643,0.641821231641728,0.6752676147583123,0.17208246326903492,0.1559917011706787,0.22944020507114907,0.4693727813564155,0.6276449293646493,0.643483883179331,0.46807979064963223,0.6979145845896363,0.022992958155971976,0.009516379128136831,0.24037498855210715,0.3568470232471323,0.2639476230555339,2023-08-13 08:07:00
0.8892661554193664,0.8566447065426539,0.6133321578259923,0.6111026955132033,0.612846328162823,0.6334898395385974,0.6221000258686011,0.6604650155692949,0.6141549418303526,0.6310834231894751,0.5844357736204238,0.6842825118865837,0.1791035609848881,0.16227005861097732,0.23555396454823507,0.457836247274954,0.6146012131091138,0.6434499020183639,0.44770719431697037,0.6984219035635088,0.03403593143855242,0.010408627136226103,0.2523483375243906,0.33310317807343504,0.22995832432870358,2023-08-13 08:08:00
0.8897551767865551,0.8581878493377962,0.6128837170957481,0.6100154527727779,0.6379145529232169,0.5918292215048546,0.582248457802481,0.5964812833194406,0.6298054978755283,0.6254498338038585,0.5465759004923159,0.6878890061939037,0.18314253528817193,0.1653394600272652,0.2418482461621571,0.4829192165604168,0.6418785565657705,0.6400151549599122,0.44590753759523205,0.6971168307057,0.02151829259050962,0.006492142750425797,0.23763514337808403,0.3264895951044901,0.2439882741001797,2023-08-13 08:09:00
0.8900796001806837,0.8582254176789884,0.6145829601475278,0.6132536116305557,0.6538548694961195,0.6364790598593456,0.5674715084879867,0.6164672504879208,0.6424608845849592,0.6575950529271373,0.6005620256834828,0.6941175018406655,0.1708038514520378,0.16103911509750754,0.23387356292527395,0.4424046714191238,0.6186972467953106,0.6743794211455493,0.4682076867705001,0.712333052469773,0.011558141329518254,0.005800631370875572,0.24331802720851842,0.3427969966496488,0.19939161040622055,2023-08-13 08:10:00
0.8924116794537539,0.857453924369197,0.6155672688455378,0.6112264766616472,0.649585264910851,0.6122497263011218,0.5644790054913759,0.6248264530161776,0.6100405361296967,0.5943476243918138,0.632086734289931,0.7139437039945709,0.1796658165636712,0.16520009385677142,0.22915011959245093,0.4769318957223701,0.6250479723089759,0.644879882209956,0.47090872793821337,0.6922772837111061,0.006277691148545456,0.0043895934847080756,0.2883998017293445,0.3444304211854583,0.2446011466447389,2023-08-13 08:11:00
0.8889301929237824,0.856997808085617,0.6154774476847196,0.6116976019157567,0.6809618329117669,0.6175421374774023,0.599003329651285,0.6285288967518439,0.6178622952627866,0.6595607045899964,0.6442187793788577,0.6987145321762652,0.17185323348176948,0.18909496349305027,0.22803645549718732,0.45952875883706895,0.5924369778225991,0.6626418175269205,0.48758359383758576,0.7053927579048256,0.013859347268278852,0.006749315151458353,0.23605802010396792,0.3515090113086672,0.23069661580606177,2023-08-13 08:12:00
0.8922898819310995,0.856463728768469,0.6139496987387797,0.6121438649341175,0.6552158750750228,0.6388149748005258,0.5611433634197444,0.6473984808782827,0.6237719516841302,0.6682417617961539,0.6365491649879197,0.6872168158224986,0.176013890049444,0.15516503539739382,0.22709250352694413,0.45329351628840236,0.6389644743016992,0.6485333261589747,0.46295373050445365,0.7114372560446623,0.02064274455884825,0.005955467303222752,0.25199606514979794,0.3476439465377803,0.24348568304528517,2023-08-13 08:13:00
0.8889398718299036,0.8583031154789253,0.6145549153439249,0.6106288541268872,0.6455112136466005,0.5721681307873708,0.5584487743690933,0.6588723430767416,0.6103028876243074,0.6465373108497232,0.6005220989231073,0.687729480415931,0.17881999552236913,0.15613211376622768,0.22216968271342227,0.44989475333462126,0.6275854715655292,0.6802232337181616,0.46608961251718123,0.7053604164140008,0.016401227167839566,0.001287652077174366,0.2596939696490339,0.35237905218416615,0.24040714782117123,2023-08-13 08:14:00
0.8945724482913968,0.8567593119349024,0.6152711065688616,0.6129702709442556,0.6489824204513692,0.630813929628256,0.5350337997882135,0.6427662499052218,0.6164499883045848,0.6005922199364928,0.6326892123055906,0.7011161216314886,0.16843298051928796,0.1613211327038033,0.23856512184368436,0.4641535005343339,0.5706368277663427,0.6554238912599584,0.4758893114322018,0.706392954429333,0.029024474680759242,0.015154177887884295,0.22109355663260802,0.31674661193524767,0.22879583711675988,2023-08-13 08:15:00
0.8911369765333284,0.8552817554689046,0.615606926414894,0.6095744970668772,0.6631106885364636,0.6181784895317931,0.5659493813030665,0.6040421603564972,0.6081311802299397,0.6518429172244871,0.6208569912833467,0.684888655748008,0.17095745876580057,0.15440740389520408,0.24230058542612806,0.4552047298852051,0.5996880529519812,0.6732628890821445,0.43143828013641244,0.7088527320387589,0.023081803145032737,0.015393212100420417,0.2904346409174304,0.3571664680428797,0.2536462866433881,2023-08-13 08:16:00
0.8939934903046803,0.8577586722835071,0.6126745534186957,0.6119209820791389,0.6688968755017347,0.6304615736384004,0.5946685971504087,0.6900198447962013,0.6315438000778659,0.642890649441711,0.620204802210066,0.680714963390526,0.18317725880203478,0.15583355473916027,0.23535546929477794,0.4518949249002394,0.6221414676383368,0.6571101593136476,0.4268622007000383,0.7110349104698879,0.006200633028863187,0.0014083945596161367,0.2511860664784263,0.3607221807224681,0.27056861817144023,2023-08-13 08:17:00
0.8928448145104928,0.8594346228530095,0.613773587839378,0.6118780626661587,0.6854695418384134,0.5892627152219766,0.5845741026793225,0.6756482749603775,0.6043606932057163,0.6184647254122903,0.6301999891037456,0.679539094000067,0.16906695212774894,0.17384126545831494,0.2242961033901094,0.45607263766172446,0.6384712666406176,0.6639331458070167,0.44836174152757324,0.7072548232721384,0.030118849901819827,0.003502276636996449,0.26563449605305545,0.3492238876699151,0.25714925263527694,2023-08-13 08:18:00
0.8895855649837826,0.8582747940670984,0.6147090230298278,0.612072872377513,0.6688362801251625,0.5980429284256762,0.5549316270178517,0.6468565561155211,0.6359660165081471,0.6133266559121152,0.6394302801964689,0.6810420692568203,0.17630409039667463,0.17332471520289675,0.22848466482963686,0.47865924257442616,0.6095629655021445,0.6602884100010888,0.44696751096716275,0.7101202483007705,0.0167927502942855,0.011067118383161155,0.24148328813760406,0.3506711756219312,0.25369779286109506,2023-08-13 08:19:00
0.8915500566389073,0.8588679217683127,0.6180619396227424,0.6124750063539343,0.6803909268666697,0.5958296408749283,0.5528377436416148,0.6183251932010128,0.6011215694583806,0.6542981119804602,0.6218362476230136,0.739365296217305,0.17397406570371501,0.18088902995933429,0.2254651080880933,0.4642586221279429,0.5864602411946237,0.652547591886645,0.4738406901716868,0.7088253975914766,0.027908799137491,0.01283775166979243,0.2785905118022347,0.33397623143002525,0.26272790395624257,2023-08-13 08:20:00
0.890712745367199,0.8572661375773613,0.6131445794479355,0.6109617496803209,0.6399553746299724,0.6103112535451859,0.5847440018950814,0.6229098482559241,0.6296853647807588,0.6448784059817314,0.5998311675955933,0.7114980124074726,0.17745088733434344,0.1653349948721289,0.23087398298867298,0.4671130991638035,0.6161104912749749,0.6541220253158543,0.4746661046124513,0.7061388209618749,0.015312270482789613,0.015411829820467623,0.24101306905780495,0.3471127015975243,0.23348283241813664,2023-08-13 08:21:00
0.8891194645220215,0.8567443387492011,0.6132376105525653,0.6128404828301731,0.6885223978745665,0.5917743932878038,0.5403856086660267,0.6057602298274009,0.602310188249894,0.6606515965789175,0.6072113996867766,0.6591553239315856,0.18075291872939162,0.17991225517829607,0.23638963796425613,0.4451619312536332,0.6147074875224703,0.6423367713923567,0.4798946839538093,0.7052546639153092,0.023695599162024267,0.005436215955836822,0.2650020317537823,0.3313164071088362,0.2737547117645722,2023-08-13 08:22:00
0.8933944000049746,0.8586513540866234,0.6126891137029736,0.6128995922986539,0.6880335922085662,0.620857117679276,0.5656839922628614,0.6286282821745941,0.6308398471310357,0.6383431571922344,0.6403829016731569,0.7251126822342939,0.172656223418678,0.17914436990481003,0.23616566568608013,0.47293658516194276,0.6080362553533547,0.6709541028257713,0.47399114024453526,0.6999983635336234,0.026782622759073033,0.010076613634153735,0.23959129483091024,0.33725332725535045,0.25399532398697805,2023-08-13 08:23:00
0.8932393157168476,0.8585723446874297,0.6151618182028149,0.6135542788297184,0.665916985429972,0.6243932125560093,0.5351382227765092,0.6161058987873209,0.6463292204768134,0.6541851067018236,0.5943548450337605,0.681126863385031,0.1723192842833962,0.16061117832561922,0.23907425366191049,0.45448982902055296,0.6195362167909924,0.6379570995858976,0.446114803383564,0.7050181221925222,0.019007298441621728,0.011387194099861029,0.25195650494021826,0.3364435522960009,0.20489587878249793,2023-08-13 08:24:00
0.8933602796143156,0.8596135107186673,0.616012597594645,0.6128620322265791,0.6419705990766886,0.5661901518227036,0.5355530180287241,0.6593432270489535,0.6339933512010199,0.6587318492788357,0.6013640725031129,0.6919572901157415,0.1767705244683736,0.1624841633842807,0.23314767097961203,0.44771926443166477,0.5835851772067527,0.6710301665877776,0.443486691383621,0.7052999006917162,0.0031006465932681276,0.0073796059443114684,0.234940057518472,0.3508041742417242,0.23926316033270956,2023-08-13 08:25:00
0.8929612840680795,0.8573089153849398,0.612236980252773,0.6136325928857598,0.6622908090337235,0.653949023877898,0.5756534971073266,0.6287968033275264,0.6186335078250694,0.6347471143664052,0.60502634687729,0.6682143608110744,0.1728393624731396,0.16053594288314385,0.23315640487341285,0.4573285425219401,0.6198321102485875,0.6519802550610951,0.45323544052248443,0.7064102084511036,0.022954664659210762,0.005278617424415439,0.26405733483917276,0.3279049738813007,0.2285825732236999,2023-08-13 08:26:00
