feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
0.8293924703110995,0.8578717370710822,0.5794198070375868,0.6675129572377223,0.5431269973685324,0.4932127792137708,0.5736100005526721,0.5344070468234846,0.5384330744465755,0.47775201192815975,0.5299717469539731,0.5631965718104953,0.17235798157848925,0.16267317447815258,0.21559963949047886,0.4432090265163774,0.510499228159091,0.6058005209708867,0.3681596116014315,0.6546991740788284,0.03388000789907823,0.04092214591049254,0.19180253142211695,0.2615763226599284,0.15295124952220546
0.8318272288053681,0.8580579878815668,0.5757167436672594,0.6661981652965833,0.5504291507648116,0.4938636915341208,0.48628809561078123,0.6056070321225132,0.5337190909637527,0.5299969911482985,0.5110785935698331,0.5986707324795825,0.18109736670341453,0.17144267067958868,0.22460695224294558,0.4290504703969342,0.5003391370356354,0.6002608740083525,0.3714310405949214,0.6423448230585053,0.0013035354532847324,-0.003183356153715171,0.19551628893102713,0.26315889162878847,0.19115087466906805
0.8295214249408435,0.85713282107735,0.57695438320428,0.6667309386901865,0.5114958435915248,0.5006280185658082,0.5068975167697773,0.608120037257519,0.531047638205665,0.5346370866197737,0.5133578508454095,0.5558564643367416,0.17684966581354908,0.1815480374137227,0.22744027899567887,0.4382043554748243,0.4977384125258842,0.6168202516447422,0.38936303283468476,0.6419793147407986,0.03331342077372599,-4.534871253699893e-05,0.18864738403135162,0.27738041141687436,0.1641413284407895
0.830696737609552,0.8582664363379386,0.5763655277205642,0.666802875515868,0.577060326626994,0.5057748442618086,0.5259403456158512,0.5729139438153192,0.5440378623099511,0.5130605405835045,0.514226761221205,0.5323040602708288,0.17281650456413228,0.17347715014073056,0.21345384279068408,0.40763087047224716,0.4620824285368913,0.6096984061976694,0.36859923488491547,0.6264143856109098,0.010274958161607011,0.09314378515434842,0.19329747319694884,0.2522788131160051,0.14978445994786097
0.8290857546806502,0.8585343858809285,0.576270263939581,0.6678850182794874,0.5437233690641442,0.49925462128765496,0.5086714289326721,0.6105658761823789,0.5269520751416698,0.4862975526561966,0.5171395668681877,0.5359879808752851,0.18056186085875334,0.16309406494862586,0.21029331860114858,0.42971998791848476,0.4751617142624441,0.6160820398904031,0.37269973723963307,0.6253066136154892,0.03361674914242263,0.05673244354026723,0.19490063656311138,0.2746255292798256,0.13293681356551632
0.832029077682211,0.8599671511782107,0.5768853950172548,0.6668298626645672,0.5702059601704647,0.49833152353705723,0.5319806843373636,0.6082728696903638,0.5219827135460109,0.5149631148623159,0.5118858850354779,0.5548596613336545,0.18830876483748782,0.1742938006464955,0.21684538196757497,0.4139429012982682,0.4799039199432958,0.6111296992689985,0.3658948384091368,0.6548174394730912,0.025480899955111613,0.007541018490680992,0.18896039176597734,0.24676150470590483,0.16159091191698616
0.8293069551547242,0.8577472792533625,0.5783286904733498,0.6666880134906193,0.5135445228131299,0.489534379422238,0.5350375579157212,0.5992023420537229,0.5369761499253172,0.5198584753675933,0.5046218134249676,0.5214473561359119,0.17013605222315684,0.17284336205204245,0.2169731068024401,0.43046488234332264,0.5267852566154075,0.6160531957953483,0.3807839816317253,0.629379852797136,0.008370920463620575,0.010601443199298812,0.2099341003275741,0.2513952920819962,0.15484056808153604
0.8315782943233722,0.8588342654868543,0.5764473108368596,0.668301394409264,0.5783324478442544,0.48773072364537207,0.5135654085659757,0.553646713256654,0.5293120239587085,0.5045638524118091,0.5158054242220856,0.543835111541369,0.16748593826146443,0.16899530324190498,0.21523182449301115,0.4126724488119902,0.45811194955334367,0.608845257844175,0.3628156835245441,0.6479095848235567,0.004818522611835437,0.06937787170839621,0.1931892090634291,0.25270848455432265,0.15609811236806317
0.8292229425071185,0.8577210610055914,0.5763691652847502,0.665330817602502,0.5366679352549232,0.4859232294902641,0.503374600710921,0.5614528748708114,0.543303806913935,0.5209014376613125,0.498355505718183,0.5853918416915047,0.1771064368344584,0.1671742113806426,0.22073765186651167,0.4149402830203645,0.5081994586825382,0.6047810199646594,0.38451896144948244,0.6425946214150764,0.027840859742274446,-0.005063348566094426,0.18939030179904232,0.27745977868725724,0.19380050504427024
0.8291980001281186,0.8577741188823679,0.5774510679129216,0.6671217476484887,0.5002478195179108,0.4952622971542716,0.5060977467422952,0.6502322738766407,0.5330594579683895,0.5131186788503156,0.4956888692412759,0.566532945513534,0.1856079686487469,0.17507825220288975,0.2203840410907045,0.4467912083086302,0.48490644191410004,0.6039898516655897,0.3860003299569533,0.6323389180490527,0.025082047891735078,0.01204564030667839,0.19085356026581685,0.25425296801701536,0.14475407473979346
0.8293699898360919,0.8593682996381051,0.5760661583407506,0.6680778255282509,0.5357591259292189,0.48951629440149225,0.5162586322823997,0.6259428728798065,0.5059483232751265,0.5381692001060132,0.5098290087484345,0.5347142720317829,0.16900320972509886,0.1648611991655597,0.21320421428599556,0.4265797921477048,0.5153665973681612,0.606153555408579,0.3821548586469154,0.6246647620564121,0.013094088785793817,-0.003403696652848567,0.18753111660506533,0.30231504973912204,0.14004276090227855
0.829470948385079,0.8590029805927606,0.5769549326436819,0.667033303928139,0.5343737547661866,0.5020651874608867,0.5106323969472568,0.5989625052234062,0.5358982239302933,0.5107714991314474,0.49375412570024524,0.595832474432408,0.1773899980302775,0.1652796867906822,0.21956937141157,0.42691134186548535,0.5371889189667949,0.6061947170671366,0.37682009373559594,0.6259761548967976,0.024117671526794036,0.056664981242943536,0.18772403037515148,0.2600140960457513,0.1819016647919522
0.8290483425663543,0.8585310327831711,0.579377818728305,0.6677337705076395,0.5425110901675095,0.4889737690921659,0.528747810687402,0.6015245885114645,0.508903917466057,0.531666890444264,0.52552796583863,0.530704714079168,0.1799330263484403,0.1750278901866328,0.22695575483659164,0.41993149054442536,0.5381902861969096,0.6179974213774769,0.3610201838693438,0.6333248345824402,0.028148475507473535,0.05159830397172768,0.19182475675050606,0.2622842480311829,0.1584295827165716
0.8286610550612011,0.8575205987462662,0.576890608809192,0.6676585286544635,0.5212072033024239,0.5016785410391777,0.4819468805078089,0.6527132752060733,0.5265395271431379,0.5384544151374525,0.5022633030453234,0.5701863190274891,0.17771305727158118,0.171819514363051,0.2157154601480987,0.42038550442025246,0.5072237398274718,0.6140327995317795,0.3899495076000351,0.6292091656317168,0.029888943804762876,0.001523130442340667,0.19065981302378066,0.2844979231816906,0.14153658032745137
0.8326510232437725,0.8585681861723817,0.5755945848901317,0.6674222395636885,0.553834878846391,0.4773540408602487,0.5142040117472375,0.6577653555425935,0.5002559620166527,0.5213929219977876,0.5168410466517517,0.5481245885988728,0.1678425980376649,0.18317078325733,0.22591078630235173,0.4526125312360838,0.4974738959483131,0.614056579881741,0.3835268929853274,0.6436643651888548,0.020489044904976425,0.03308161749427808,0.18238924123813718,0.24288446640353828,0.1656079421316637
0.8316149771860206,0.8581771526410403,0.5760826367668402,0.6681380189634077,0.5305415145719519,0.4884211277691993,0.4940699266120797,0.6493374201765474,0.5219215247247982,0.5047145691235655,0.49239881716165246,0.5536812384464365,0.1670223197444046,0.1673125228110267,0.22466018090240225,0.43498910142913944,0.5241676733230095,0.6096826883554798,0.37090956459683266,0.6424674609603381,0.018273164478890876,0.012753560575239005,0.18514832709076057,0.2624864232571974,0.15126826267816565
0.8306701884616849,0.8592370393022607,0.5766060943183561,0.6669523800337873,0.5567239841764827,0.4857844656734949,0.49482273154514267,0.5899234040635155,0.542386466109667,0.5489129317742284,0.49620005166695597,0.588762162083058,0.18471175156908468,0.17106698876223597,0.23845775852621268,0.4227793778118078,0.5132697129498189,0.6195835394057437,0.3959674701112424,0.641359159567675,0.019299923076742734,0.007843836344845522,0.18778772957053821,0.2876619728450092,0.14001994763797684
